Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Item_Outlet_Sales,Outlet_Years,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Size_3,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_0,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
NCP14,8.275,0.110913601,106.3306,OUT017,1254.3672,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDK44,16.6,0.121635591,175.4738,OUT027,2954.1546,24,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
DRA59,8.27,0.128449055,186.5924,OUT018,4442.2176,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDC28,7.905,0.055098434,109.2254,OUT045,976.7286,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCO53,16.2,0.153415497625,182.1608,OUT049,3123.9336,10,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDY55,16.75,0.05432453144444445,258.3988,OUT019,256.9988,24,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCS54,13.6,0.010013429,176.437,OUT045,4587.362,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
NCM07,9.395,0.040187877,85.6908,OUT017,1593.9252,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDQ19,7.35,0.024044279,241.0512,OUT010,242.3512,11,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDS40,15.35,0.014007727,38.319,OUT013,292.952,22,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDC14,14.5,0.041214746,42.0454,OUT013,629.181,22,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDR12,12.6,0.031663212,173.2764,OUT018,1030.6584,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDM60,10.8,0.0453860806,39.3138,OUT013,1015.345,22,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDG26,18.85,0.042716162,257.833,OUT049,3332.329,10,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCL55,12.15,0.06479182,254.004,OUT045,2277.036,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDO21,11.6,0.009761175,226.9404,OUT035,1800.3232,5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCG18,15.3,0.02295878,101.6332,OUT013,1845.5976,22,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDA27,20.35,0.030927632,256.8672,OUT046,3579.3408,12,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DRG03,14.5,0.103752817,155.1998,OUT010,307.5996,11,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
FDC22,6.89,0.136428395,193.982,OUT046,1737.738,12,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDC21,14.6,0.071904258,106.8254,OUT010,108.5254,11,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDN50,16.85,0.026627857,93.712,OUT018,745.696,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRF27,8.93,0.028393624,153.434,OUT013,1378.206,22,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDW57,8.31,0.116331694,176.9028,OUT017,3010.7476,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDM34,19.0,0.112893408,131.0626,OUT010,524.6504,11,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDZ39,19.7,0.017937483,103.499,OUT027,1547.985,24,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDU28,19.2,0.164438907,188.4214,OUT019,376.8428,24,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDQ27,5.19,0.044252621,102.599,OUT046,1651.184,12,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDQ52,17.0,0.120060274,246.5434,OUT017,4470.1812,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDT51,11.65,0.010909704,110.8544,OUT013,1677.816,22,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCI30,20.25,0.059055045,247.346,OUT045,1970.768,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
NCX29,10.0,0.149223055,145.8102,OUT010,874.8612,11,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
FDX38,10.5,0.084404264,49.5376,OUT019,143.8128,24,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDO08,11.1,0.054079556,165.9526,OUT017,2631.2416,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDM15,11.8,0.057655493,152.6366,OUT018,1662.5026,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDW22,9.695,0.030413777,221.3114,OUT018,2217.114,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDT08,13.65,0.049496899,151.505,OUT017,2846.295,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDS32,17.75,0.029653914,140.5838,OUT046,2669.1922,12,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCI06,11.3,0.047912071,179.866,OUT018,1258.362,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDR21,19.7,0.066611321,178.237,OUT027,3705.177,24,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDD05,19.35,0.016611475,122.0098,OUT046,2651.2156,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDZ02,6.905,0.03822479,99.8726,OUT045,587.2356,7,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDH47,13.5,0.129016487,98.4068,OUT049,1846.9292,10,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDM58,16.85,0.080141165,111.4544,OUT017,2013.3792,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDG09,20.6,0.0480335,188.2556,OUT045,3755.112,7,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDO27,6.175,0.179355893,94.1752,OUT049,575.2512,10,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDI41,18.5,0.062510529,146.8418,OUT018,2059.9852,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDK34,13.35,0.038519399,236.8564,OUT035,5005.4844,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCX54,9.195,0.047827139,105.3622,OUT027,3387.5904,24,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDL14,8.115,0.032208865,154.9972,OUT049,3739.1328,10,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDA13,15.85,0.078874948,37.4506,OUT018,303.6048,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDS11,7.05,0.097275777,223.9088,OUT019,223.7088,24,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDT43,16.35,0.020664178,50.8324,OUT017,1298.31,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDR07,21.35,0.078060605,96.0094,OUT018,380.8376,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDF41,12.15,0.131714183,245.846,OUT018,4434.228,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRM23,16.6,0.135944247,172.0422,OUT049,2586.633,10,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDO52,11.6,0.077478931,170.3106,OUT018,4277.765,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDD10,20.6,0.046114018,178.2344,OUT045,1070.6064,7,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDN38,6.615,0.161030847,251.2408,OUT019,1001.3632,24,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDE17,20.1,0.054455495,149.5366,OUT046,2871.5954,12,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDZ03,13.65,0.075609201875,186.024,OUT018,4287.752,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDD03,13.3,0.080257683,232.63,OUT017,1864.24,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCW18,15.1,0.059037538,237.7248,OUT027,2607.2728,24,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
DRG36,14.15,0.094916347,172.3106,OUT027,4277.765,24,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
FDT43,16.35,0.034393057,50.8324,OUT010,155.7972,11,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCU17,5.32,0.093261677,100.9674,OUT018,1222.4088,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDH50,15.0,0.16143544,185.1266,OUT046,2766.399,12,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDU57,8.27,0.089479661,148.6708,OUT013,2106.5912,22,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDA56,9.21,0.008722342,123.5414,OUT027,4508.1318,24,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDZ15,13.1,0.020988798,117.7782,OUT017,1191.782,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDY51,12.5,0.081260969,221.7798,OUT049,3085.3172,10,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DRF03,19.1,0.045308131,42.5138,OUT046,649.8208,12,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
NCV06,11.3,0.06705851,194.0478,OUT017,3293.7126,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDA21,13.65,0.035930784,184.4924,OUT013,9069.5276,22,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCQ53,17.6,0.018813776,235.259,OUT027,5672.616,24,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
NCO29,11.15,0.032099989,164.1526,OUT027,2960.1468,24,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDT26,18.85,0.06823032,121.044,OUT018,1557.972,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDI21,5.59,0.056592115,65.0168,OUT035,447.4176,5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCI55,18.6,0.012643035,119.8414,OUT013,365.5242,22,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDZ04,9.31,0.063529046,63.751,OUT010,126.502,11,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDL27,6.17,0.010630949,65.9826,OUT046,1162.4868,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDS45,5.175,0.029490377,107.6622,OUT035,2858.2794,5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCG43,20.2,0.129983688,93.0462,OUT019,185.0924,24,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDU28,19.2,0.094300933,187.5214,OUT018,1695.7926,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDO20,12.85,0.152001201,252.3382,OUT013,6056.1168,22,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCG55,16.25,0.039113587,116.0176,OUT013,1488.7288,22,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
NCM42,6.13,0.02848169,110.4912,OUT017,1310.2944,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
NCG07,12.3,0.05271592,189.653,OUT018,569.259,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
NCQ29,12.0,0.182493512,258.8278,OUT019,1041.3112,24,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
NCV05,10.1,0.050562853,153.3656,OUT010,463.3968,11,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
NCO02,11.15,0.07366703,66.2142,OUT018,131.8284,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDH19,19.35,0.03322326,172.0738,OUT018,3301.7022,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRG13,17.25,0.037396492,165.6526,OUT017,1808.9786,2,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDI57,19.85,0.054015429,196.3768,OUT035,4138.6128,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDX51,9.5,0.02210346,194.7452,OUT045,1370.2164,7,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDW33,9.395,0.099274694,104.528,OUT049,852.224,10,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DRE12,4.59,0.070721656,113.286,OUT013,1471.418,22,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDY31,5.98,0.043554614,148.2418,OUT035,2354.2688,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDR31,6.46,0.04923932,144.4102,OUT049,4374.306,10,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDS55,7.02,0.08114883,146.8734,OUT035,3563.3616,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
DRL60,8.52,0.027054244,151.5682,OUT035,3506.7686,5,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDW55,12.6,0.036773101,250.3092,OUT010,249.0092,11,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDT11,5.94,0.049163321,186.4556,OUT010,563.2668,11,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDO50,16.25,0.078168739,91.3804,OUT046,1653.8472,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDD28,10.695,0.05337973,56.7904,OUT049,1113.2176,10,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDN28,5.88,0.030418998,103.099,OUT017,1341.587,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDS35,9.3,0.111673587,65.7826,OUT018,968.739,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDB38,19.5,0.027341529,158.292,OUT035,3994.8,5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDT07,5.82,0.077634044,256.433,OUT018,3844.995,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDC53,8.68,0.008835694,96.5384,OUT046,1182.4608,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCT41,15.7,0.055990291,153.2024,OUT046,3795.06,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDR40,9.1,0.00799548,78.5618,OUT027,2255.7304,24,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDH32,12.8,0.076369874,97.241,OUT018,1448.115,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDN60,15.1,0.095351065,158.6604,OUT045,2535.3664,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDR33,7.31,0.026783871,108.157,OUT035,1098.57,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDB59,18.25,0.01520491,197.2084,OUT027,4166.5764,24,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDS07,12.35,0.099757833,113.9518,OUT046,910.8144,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDD02,16.6,0.0423816885,117.3124,OUT013,2014.7108,22,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDH05,14.35,0.090896452,231.2984,OUT035,6024.1584,5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDR04,7.075,0.022602061,98.1068,OUT049,1458.102,10,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DRJ47,18.25,0.044250304,174.708,OUT046,2423.512,12,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDW50,13.1,0.075885921,165.1158,OUT018,1504.0422,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCJ17,7.68,0.153177941,85.2224,OUT018,1278.336,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDH60,19.7,0.06956604933333334,197.911,OUT045,1767.699,7,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DRL60,8.52,0.027114238,151.9682,OUT045,1677.1502,7,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDS32,17.75,0.049634572,140.2838,OUT010,280.9676,11,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDM58,16.85,0.059170157333333334,112.2544,OUT027,3914.904,24,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDK10,5.785,0.040587146,180.366,OUT017,1258.362,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCS30,5.945,0.093008616,127.8652,OUT035,2195.8084,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDY15,18.25,0.17179432,154.663,OUT017,2659.871,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDC53,8.68,0.008828341,99.9384,OUT013,689.7688,22,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDK45,11.65,0.033858187,113.386,OUT046,2603.278,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDH26,19.25,0.034841089,141.1496,OUT018,282.2992,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCW06,16.2,0.08425957,192.3162,OUT010,769.6648,11,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
FDV37,13.0,0.083444376,195.8426,OUT013,4152.5946,22,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDB52,17.75,0.030497325,256.9672,OUT045,1534.0032,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDF41,12.15,0.131179812,245.246,OUT046,3202.498,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDA39,6.32,0.012737719,38.5822,OUT049,353.5398,10,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDE56,17.25,0.159165324,63.4194,OUT035,1547.985,5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDC56,7.72,0.122015744,121.744,OUT018,2277.036,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDT26,18.85,0.068091318,120.644,OUT045,3475.476,7,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDR21,19.7,0.067314073,175.137,OUT017,2822.992,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDC14,14.5,0.041249072,40.5454,OUT046,1216.4166,12,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDI32,17.7,0.174340475,116.6834,OUT035,3570.6854,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDI02,15.7,0.11454343,113.7202,OUT035,3263.0858,5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDE22,9.695,0.029693277,159.792,OUT018,2716.464,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDW26,11.8,0.107057186,224.1772,OUT046,3558.0352,12,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDA36,5.985,0.009921107,183.6924,OUT019,555.2772,24,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCS06,7.935,0.031583053,260.991,OUT027,7100.757,24,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
NCX05,15.2,0.097043739,116.8492,OUT035,2664.5316,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDU19,8.77,0.046762633,170.8422,OUT035,1724.422,5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDA49,19.7,0.064909488,88.5198,OUT035,1308.297,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCZ42,10.5,0.011305479,235.5248,OUT049,4740.496,10,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDX32,15.1,0.0974448714,146.2786,OUT010,433.4358,11,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDR01,5.405,0.053576661,200.5742,OUT013,2388.8904,22,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDQ15,20.35,0.150947728,81.0276,OUT013,1868.2348,22,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDQ14,9.27,0.10818157,149.605,OUT019,449.415,24,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDS56,5.785,0.038749536,262.0252,OUT035,4459.5284,5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
DRJ24,11.8,0.113790879,185.3924,OUT018,370.1848,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDG52,13.65,0.065313024,47.1402,OUT027,1516.0266,24,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDF59,12.5,0.0742822692,127.102,OUT017,253.004,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
DRM49,6.11,0.152813518,45.6086,OUT017,1025.9978,2,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
