Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Type,Item_Visibility,Item_Weight,Outlet_Establishment_Year,Outlet_Identifier,Identifier,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_Drinks,Item_Type_Combined_Food,Item_Type_Combined_Non-Consumable,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
FDV09,146.6734,2227.101,13,0.020551458,12.1,1987,OUT013,1023,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
FDW09,80.4302,316.9208,13,0.025961116,13.65,1999,OUT049,1073,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
FDS36,111.857,2966.139,0,0.046960237,8.38,1999,OUT049,897,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
FDY19,119.8466,2239.0854,6,0.041533438,19.75,2009,OUT018,1181,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
DRC49,142.9128,2013.3792,14,0.065436581,8.67,1997,OUT046,15,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDN12,110.2544,1789.6704,0,0.08126841,15.6,2002,OUT045,660,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
FDJ03,48.7692,788.3072,4,0.072689818,12.35,2009,OUT018,508,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
FDC46,182.4266,5163.9448,13,0.116723677,17.7,1999,OUT049,266,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
FDM02,87.9198,1133.8574,3,0.074035423,12.5,2009,OUT018,618,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
FDV20,129.1678,1017.3424,6,0.059751638,20.2,1987,OUT013,1032,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
NCH07,158.7604,3010.7476,9,0.092854963,13.15,2002,OUT045,1334,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
FDL28,230.0668,691.1004,5,0.0,12.792854228644284,1985,OUT019,598,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
FDJ46,174.2054,4377.635,13,0.044606379,12.792854228644284,1985,OUT027,533,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
FDQ34,106.3622,2117.244,13,0.162107603,10.85,1987,OUT013,801,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
NCD42,37.3506,1024.6662,8,0.0,12.792854228644284,1985,OUT027,1300,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
FDO34,166.4816,2013.3792,13,0.030060895,17.7,2009,OUT018,714,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
FDX60,79.196,1278.336,0,0.081050006,14.35,2007,OUT017,1166,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
FDZ28,125.8678,3433.5306,5,0.051783761,20.0,2007,OUT017,1237,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
FDT36,37.2874,705.748,0,0.0,12.3,1987,OUT013,946,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
FDL24,174.4422,3448.844,0,0.024998007,10.3,2009,OUT018,594,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
FDJ58,170.5764,4466.1864,13,0.105208448,15.6,1987,OUT013,541,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
FDY12,50.5008,253.004,0,0.14118383,9.8,2009,OUT018,1176,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
FDP58,220.0482,2628.5784,13,0.135692831,11.1,2009,OUT018,772,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
FDC41,76.867,2526.711,5,0.116347087,12.792854228644284,1985,OUT027,263,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
FDY07,46.8402,413.4618,6,0.12150063,11.8,1987,OUT013,1171,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
FDN08,119.3466,3064.0116,6,0.088864488,7.72,2007,OUT017,657,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
FDJ53,121.5098,2410.196,5,0.070912843,12.792854228644284,1985,OUT027,537,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
FDX04,49.9376,623.1888,5,0.041571557,19.6,1997,OUT046,1120,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
FDZ19,175.3712,2988.1104,6,0.093454899,6.425,1997,OUT046,1229,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
FDB45,105.5306,940.7754,6,0.021329793,20.85,1997,OUT046,223,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
NCF54,170.5422,344.8844,9,0.079299474,18.0,1998,OUT010,1322,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
FDX21,108.6912,1310.2944,13,0.085138334,7.05,2002,OUT045,1133,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
FDA50,98.341,1351.574,4,0.087175137,16.25,1997,OUT046,184,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
DRH39,74.667,2143.876,4,0.093214498,20.7,2007,OUT017,73,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
FDA38,241.2538,3124.5994,4,0.025458716,5.44,1987,OUT013,174,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
NCP30,40.4822,589.233,9,0.032741422,20.5,1987,OUT013,1444,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
FDW19,109.857,1208.427,6,0.038560279,12.35,1999,OUT049,1081,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
FDF41,248.046,7883.072,5,0.130544568,12.792854228644284,1985,OUT027,382,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
DRF23,175.4396,2616.594,7,0.122629121,4.61,2004,OUT035,41,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
NCP14,106.3306,1254.3672,9,0.110913601,8.275,2007,OUT017,1440,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
FDK44,175.4738,2954.1546,6,0.121635591,12.792854228644284,1985,OUT027,568,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
DRA59,186.5924,4442.2176,14,0.128449055,8.27,2009,OUT018,2,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
FDC28,109.2254,976.7286,5,0.055098434,7.905,2002,OUT045,253,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
NCO53,182.1608,3123.9336,8,0.0,16.2,1999,OUT049,1434,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
FDY55,258.3988,256.9988,6,0.0,12.792854228644284,1985,OUT019,1210,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
NCS54,176.437,4587.362,9,0.010013429,13.6,2002,OUT045,1488,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
NCM07,85.6908,1593.9252,11,0.040187877,9.395,2007,OUT017,1391,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
FDQ19,241.0512,242.3512,6,0.024044279,7.35,1998,OUT010,788,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
FDS40,38.319,292.952,5,0.014007727,15.35,1987,OUT013,900,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
FDC14,42.0454,629.181,3,0.041214746,14.5,1987,OUT013,244,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
FDR12,173.2764,1030.6584,0,0.031663212,12.6,2009,OUT018,829,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
FDM60,39.3138,1015.345,0,0.0,10.8,1987,OUT013,652,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
FDG26,257.833,3332.329,3,0.042716162,18.85,1999,OUT049,408,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
NCL55,254.004,2277.036,11,0.06479182,12.15,2002,OUT045,1388,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
FDO21,226.9404,1800.3232,13,0.009761175,11.6,2004,OUT035,704,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
NCG18,101.6332,1845.5976,9,0.02295878,15.3,1987,OUT013,1326,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
FDA27,256.8672,3579.3408,4,0.030927632,20.35,1997,OUT046,165,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
DRG03,155.1998,307.5996,4,0.103752817,14.5,1998,OUT010,51,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
FDC22,193.982,1737.738,13,0.136428395,6.89,1997,OUT046,250,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
FDC21,106.8254,108.5254,6,0.071904258,14.6,1998,OUT010,249,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
FDN50,93.712,745.696,3,0.026627857,16.85,2009,OUT018,684,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
DRF27,153.434,1378.206,4,0.028393624,8.93,1987,OUT013,43,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
FDW57,176.9028,3010.7476,13,0.116331694,8.31,2007,OUT017,1113,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
FDM34,131.0626,524.6504,13,0.112893408,19.0,1998,OUT010,638,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
