Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Type,Item_Visibility,Item_Weight,Outlet_Establishment_Year,Outlet_Identifier,Outlet_Years,Item_Visibility_MeanRatio,Identifier,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Combine_Drinks,Item_Combine_Food,Item_Combine_Non-Consumable,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
NCM18,63.0194,2181.2889135750365,9,0.08284187,13.0,1997,OUT046,25,1.2560785141590456,1393,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDP03,122.9388,2105.2596,10,0.0,5.15,2007,OUT017,15,0.0,733,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCV30,62.351,2181.2889135750365,9,0.066034594,20.2,1999,OUT049,23,1.0012404924540672,1514,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDB26,53.864,2181.2889135750365,3,0.031241476,14.0,1987,OUT013,35,0.47369460339578867,208,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDV34,73.0038,147.8076,13,0.019123874,10.695,1998,OUT010,24,0.28996312177507344,1044,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDS07,112.2518,1366.2216,6,0.099674817,12.35,1987,OUT013,35,1.511305768887578,872,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDQ01,253.0014,2181.2889135750365,3,0.159923438,12.792854228644991,1985,OUT027,37,2.4248172377355344,775,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDR56,195.8768,2181.2889135750365,6,0.168661356,15.5,1998,OUT010,24,2.557304723330483,863,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCE07,143.3154,2181.2889135750365,9,0.022988989,12.792854228644991,1985,OUT019,37,0.34856739889066535,1305,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDC60,87.3514,2181.2889135750365,0,0.114650377,5.425,1999,OUT049,23,1.7383706474749352,277,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDO16,83.325,416.125,5,0.02528802,5.48,1998,OUT010,24,0.3834261417278995,701,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDY01,115.1834,2181.2889135750365,3,0.170283492,11.8,1997,OUT046,25,2.5819001383862257,1167,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDR15,155.8314,310.2628,10,0.058545606,12.792854228644991,1985,OUT019,37,0.8876897370257444,832,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDT01,211.5902,4672.5844,3,0.18454121,13.65,2002,OUT045,20,2.798080835909576,917,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDE16,210.1954,2181.2889135750365,5,0.026343715,8.895,1997,OUT046,25,0.39943297265777994,326,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDR40,78.7618,402.809,5,0.008046878,9.1,1999,OUT049,23,0.1220096861871794,852,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDB46,213.3244,2181.2889135750365,13,0.093763866,10.5,1997,OUT046,25,1.4216817834639397,224,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDR24,88.183,539.298,0,0.062799379,17.35,1987,OUT013,35,0.9521869878653243,839,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDE23,46.006,326.242,15,0.0,17.6,1997,OUT046,25,0.0,331,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDU48,131.5284,1581.9408,0,0.055347985,18.85,2004,OUT035,18,0.8392062463159891,1006,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDP09,212.1902,424.7804,13,0.059336763,12.792854228644991,1985,OUT019,37,0.8996855467416106,737,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDI36,196.9426,5339.0502,0,0.062597392,12.5,2009,OUT018,13,0.9491243876265869,492,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDS19,74.3012,1669.8264,6,0.0,13.8,2002,OUT045,20,0.0,882,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCE19,52.8956,2181.2889135750365,9,0.155687405,8.97,1998,OUT010,24,2.360588967217635,1307,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
FDV01,153.5314,2171.8396,3,0.085082648,19.2,1999,OUT049,23,1.2900540038576758,1017,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCR17,114.0492,2085.2856,8,0.024363026,9.8,1987,OUT013,35,0.3694010468196601,1468,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
NCP55,57.0614,2181.2889135750365,11,0.011235608,14.65,2009,OUT018,13,0.17035836832646925,1451,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDS25,112.4228,2181.2889135750365,3,0.139892043,6.885,1987,OUT013,35,2.1210939530229496,888,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDS22,42.6428,2181.2889135750365,13,0.023042273,12.792854228644991,1985,OUT027,37,0.34937531024694507,885,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDI20,209.6586,2181.2889135750365,6,0.038623716,19.1,1999,OUT049,23,0.5856268068861912,481,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCZ18,254.3698,5580.7356,9,0.186357148,7.825,1999,OUT049,23,2.8256147472619504,1552,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDP44,102.7332,2181.2889135750365,6,0.079327559,12.792854228644991,1985,OUT027,37,1.2027932546740439,763,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDV21,125.2704,2181.2889135750365,13,0.170940574,11.5,1987,OUT013,35,2.5918630542672974,1033,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCV18,84.825,2181.2889135750365,9,0.104736208,12.792854228644991,1985,OUT027,37,1.5880484171022784,1512,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDG10,57.0588,2181.2889135750365,13,0.011001175,6.63,2007,OUT017,15,0.1668038100540661,399,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDX08,179.2318,2181.2889135750365,6,0.022599777,12.85,2004,OUT035,18,0.34266602521751105,1122,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDB33,159.0262,2181.2889135750365,6,0.024404214,17.75,1998,OUT010,24,0.37002555423168715,213,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDC21,107.7254,2181.2889135750365,6,0.04275079,12.792854228644991,1985,OUT027,37,0.6482030014813207,249,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDF34,196.5084,4364.9848,13,0.014047825,9.3,2002,OUT045,20,0.21299822364181656,377,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDD41,105.0306,2090.612,5,0.087260103,6.765,1997,OUT046,25,1.3230693672367038,304,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCL54,175.2054,3502.108,9,0.082921642,12.6,2002,OUT045,20,1.2572880461895453,1387,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDF22,211.8218,4915.6014,13,0.057152139,6.865,2007,OUT017,15,0.8665614843814032,370,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCR38,250.7724,251.6724,9,0.19875618,12.792854228644991,1985,OUT019,37,3.0136133727344374,1472,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDA34,174.008,2181.2889135750365,15,0.014860557,11.5,1997,OUT046,25,0.22532116134191324,170,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDQ32,123.8388,866.8716,6,0.04679836,17.85,2009,OUT018,13,0.7095737275592657,799,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDV44,191.6188,2094.6068,6,0.039836895,8.365,2004,OUT035,18,0.6040214674090518,1052,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDL48,49.7034,2181.2889135750365,0,0.082433257,19.35,2002,OUT045,20,1.2498829754790752,610,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDA15,248.5092,6474.2392,4,0.01601936,9.3,2004,OUT035,18,0.24289135320797137,156,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDU46,87.854,259.662,13,0.018623146,10.3,1998,OUT010,24,0.28237090201666104,1004,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDT46,49.7008,2181.2889135750365,13,0.030855031,11.35,1999,OUT049,23,0.4678351839813767,954,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDU33,46.9402,780.9834,13,0.134919202,7.63,1999,OUT049,23,2.045693932062182,993,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDY38,231.23,2181.2889135750365,4,0.119153896,13.6,2004,OUT035,18,1.8066546378533153,1197,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDT43,52.1324,934.7832,6,0.020579897,16.35,1999,OUT049,23,0.312039871206507,951,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCY42,143.347,858.882,9,0.015193323,6.38,2002,OUT045,20,0.2303666802666146,1546,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
NCO26,116.9492,2316.984,9,0.077290355,7.235,2007,OUT017,15,1.171904427884416,1428,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDL20,111.3886,2181.2889135750365,6,0.128307691,17.1,1987,OUT013,35,1.9454478015339096,591,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDW47,120.0414,3533.4006,1,0.046336634,15.0,1987,OUT013,35,0.7025728702871086,1105,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCQ18,101.37,2097.27,9,0.134960397,15.75,1987,OUT013,35,2.046318545610751,1456,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDZ07,60.5194,2181.2889135750365,6,0.093873561,15.1,2004,OUT035,18,1.4233450188859633,1220,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCV41,112.5228,1989.4104,8,0.017038777,14.35,1997,OUT046,25,0.2583481239287249,1515,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
DRD37,48.006,2181.2889135750365,14,0.0,9.8,2004,OUT035,18,0.0,23,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDE10,132.6626,2181.2889135750365,13,0.089948119,6.67,1997,OUT046,25,1.363826041890665,323,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDR26,176.2028,2181.2889135750365,4,0.042903378,20.7,1999,OUT049,23,0.6505165961444844,841,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DRC36,173.8054,2181.2889135750365,14,0.045054813,13.0,1999,OUT049,23,0.6831374348352306,14,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
NCB30,196.5084,198.4084,9,0.045002624,12.792854228644991,1985,OUT019,37,0.682346126266563,1278,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDD32,82.6276,731.0484,6,0.040897932,17.7,1987,OUT013,35,0.6201092956826986,296,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDH20,95.141,3089.312,6,0.024928351,16.1,1987,OUT013,35,0.377972709748285,442,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDU58,188.4898,187.0898,13,0.04855968,6.61,1998,OUT010,24,0.7362795009629638,1014,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDR32,229.3694,2181.2889135750365,6,0.086293322,6.78,2007,OUT017,15,1.3084106826609307,845,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCJ43,172.5396,2181.2889135750365,9,0.027046875,6.635,1987,OUT013,35,0.4100945399065163,1361,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
NCO05,97.7384,591.2304,8,0.046520703,7.27,1987,OUT013,35,0.705363791303531,1422,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDG17,243.1486,2181.2889135750365,5,0.035810387,6.865,1987,OUT013,35,0.5429700910230587,403,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDL13,232.73,6291.81,2,0.056547986,13.85,2009,OUT018,13,0.8574010972177054,587,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRC36,175.0054,1926.1594,14,0.044984874,13.0,1997,OUT046,25,0.6820769943212518,14,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
NCB18,89.7514,88.5514,9,0.072295507,12.792854228644991,1985,OUT019,37,1.0961707287985516,1276,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
NCP54,124.673,2093.941,9,0.035348491,15.35,2007,OUT017,15,0.5359666561491718,1450,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDY32,162.921,2181.2889135750365,6,0.129972082,7.605,2007,OUT017,15,1.9706839022431244,1191,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDG28,243.9144,2181.2889135750365,5,0.049270974,9.285,2004,OUT035,18,0.7470643988732867,409,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDE11,186.0924,3516.7556,15,0.135646297,17.7,2009,OUT018,13,2.056718410472103,324,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDD21,112.7176,343.5528,6,0.030616757,10.3,1999,OUT049,23,0.4642223870722445,290,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCW05,107.0938,2181.2889135750365,8,0.147355554,12.792854228644991,1985,OUT027,37,2.234258416926163,1519,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
NCS53,158.3604,1109.2228,8,0.089703476,14.5,1987,OUT013,35,1.360116675890846,1487,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
NCH42,228.401,229.701,9,0.061155983,6.86,1998,OUT010,24,0.9272692209697324,1338,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
FDE10,130.5626,1180.4634,13,0.09031453,6.67,2009,OUT018,13,1.3693816985224083,323,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDX36,225.3404,2181.2889135750365,0,0.128258986,9.695,2004,OUT035,18,1.9447093186383384,1146,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDX49,232.23,5126.66,3,0.101812521,4.615,2004,OUT035,18,1.5437184131703765,1157,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDJ40,108.7912,2181.2889135750365,5,0.049791265,13.6,2009,OUT018,13,0.7549532399413399,529,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDJ56,100.27,998.7,6,0.183688161,8.985,1999,OUT049,23,2.785146597215726,539,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDF34,197.6084,595.2252,13,0.02346559,9.3,1998,OUT010,24,0.3557937963141749,377,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDG45,211.8902,3823.0236,6,0.0,8.1,2009,OUT018,13,0.0,420,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDS44,238.9538,4086.0146,6,0.156286566,12.65,1999,OUT049,23,2.3696736638646567,902,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCA18,117.8492,1621.8888,9,0.056077574,10.1,1997,OUT046,25,0.8502685396595214,1267,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDX02,225.9404,1350.2424,4,0.057049301,16.0,2004,OUT035,18,0.8650022172832669,1118,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDO15,72.2038,2181.2889135750365,10,0.008559416,16.75,1987,OUT013,35,0.12978097345399325,700,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDN45,222.7088,4026.7584,13,0.117530851,12.792854228644991,1985,OUT027,37,1.7820454402095,680,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
DRE48,197.0768,8868.456,14,0.01724183,12.792854228644991,1985,OUT027,37,0.261426887246544,34,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
FDX01,114.715,815.605,3,0.024159767,10.1,2004,OUT035,18,0.36631916005503906,1117,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDI26,177.7344,2181.2889135750365,3,0.034886739,5.94,1997,OUT046,25,0.5289654046555736,485,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDQ09,115.8834,1382.2008,13,0.058121214,7.235,2004,OUT035,18,0.8812549514181647,780,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDT35,169.6816,2181.2889135750365,1,0.0,19.85,2009,OUT018,13,0.0,945,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCE06,161.3894,2181.2889135750365,9,0.091670767,5.825,2002,OUT045,20,1.389945456387936,1304,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDC16,88.254,1298.31,4,0.0,11.5,1997,OUT046,25,0.0,246,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDN20,167.0474,2181.2889135750365,6,0.026288547,19.35,2009,OUT018,13,0.3985964954093894,664,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDC60,90.3514,2181.2889135750365,0,0.114377142,5.425,1987,OUT013,35,1.7342277591889,277,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDW40,140.7812,142.4812,5,0.175991929,14.0,1998,OUT010,24,2.668453533005764,1100,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDU21,33.1558,543.2928,13,0.076876046,11.8,2002,OUT045,20,1.1656225243841363,983,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCS06,261.091,2366.919,9,0.031730739,7.935,2004,OUT035,18,0.48111298666107466,1479,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDV40,72.2038,886.8456,5,0.0,17.35,2007,OUT017,15,0.0,1050,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDT37,253.7014,5865.0322,3,0.0,14.15,2002,OUT045,20,0.0,947,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DRH03,93.512,1491.392,4,0.035207155,17.25,2009,OUT018,13,0.5338236683957908,65,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
DRL49,144.3812,284.9624,14,0.05674821,13.15,2007,OUT017,15,0.8604369662102689,119,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDP33,256.3672,255.6672,13,0.156304192,12.792854228644991,1985,OUT019,37,2.369940915676942,756,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDS36,108.157,549.285,0,0.046982429,8.38,2002,OUT045,20,0.7123646485756883,897,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCD42,37.1506,2181.2889135750365,8,0.012635456,16.5,2004,OUT035,18,0.1915833720098544,1300,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
DRI59,224.6088,4474.176,7,0.040636926,12.792854228644991,1985,OUT027,37,0.6161518279352105,88,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
FDV10,42.6112,2181.2889135750365,13,0.066383024,12.792854228644991,1985,OUT027,37,1.0065235146346196,1024,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCQ43,108.1912,2181.2889135750365,11,0.186296103,17.75,1998,OUT010,24,2.824689160805526,1462,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
FDD36,117.6124,2251.7356,0,0.021170542,12.792854228644991,1985,OUT027,37,0.3209954451692323,300,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCN53,34.0874,2181.2889135750365,8,0.030417024,5.175,2002,OUT045,20,0.46119396279997094,1418,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDO57,159.3578,4492.8184,13,0.108689606,20.75,2004,OUT035,18,1.6479912731208515,729,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDE33,80.2644,2181.2889135750365,6,0.049626219,19.35,2004,OUT035,18,0.7524507525584755,337,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDZ31,189.7504,2492.7552,6,0.113678422,15.35,2009,OUT018,13,1.7236335128323992,1238,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCP18,151.4708,4815.0656,9,0.028760013,12.15,2007,OUT017,15,0.43606976033055306,1442,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDT35,169.5816,2181.2889135750365,1,0.081455379,19.85,1997,OUT046,25,1.2350560341598025,945,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DRG51,164.9526,2302.3364,4,0.011563024,12.1,2002,OUT045,20,0.17532276860849932,63,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDM02,87.9198,1133.8574,3,0.074035423,12.5,2009,OUT018,13,1.1225519669821122,618,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRM49,45.9086,2181.2889135750365,14,0.15121816,12.792854228644991,1985,OUT027,37,2.2928246516726962,128,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
FDQ31,89.8856,175.7712,6,0.0901292,5.785,1998,OUT010,24,1.3665716577660965,798,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDR45,240.6222,4302.3996,13,0.0,12.792854228644991,1985,OUT027,37,0.0,855,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
DRK12,32.09,432.77,14,0.042123243,9.5,2007,OUT017,15,0.6386879059948841,104,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDI10,171.7422,2181.2889135750365,13,0.078389501,8.51,2004,OUT035,18,1.1885700786540552,475,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDU31,218.4508,2821.6604,6,0.02502991,10.5,1999,OUT049,23,0.37951258418399575,991,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCY30,182.5976,3078.6592,9,0.02593166,20.25,1987,OUT013,35,0.3931852451239639,1544,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDZ09,163.6868,163.7868,13,0.175545889,17.6,1998,OUT010,24,2.6616905125614467,1222,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDW45,145.2418,2181.2889135750365,13,0.065296399,18.0,1998,OUT010,24,0.9900477118135574,1103,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDC11,90.7172,1605.9096,15,0.141674844,20.5,1987,OUT013,35,2.1481254291487453,243,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
